index,code,name,exchange,ticker,project_code
CSI800,000157,中联重科,SZ,000157.SZ,sz.000157
CSI800,000166,申万宏源,SZ,000166.SZ,sz.000166
CSI800,000301,东方盛虹,SZ,000301.SZ,sz.000301
CSI800,000333,美的集团,SZ,000333.SZ,sz.000333
CSI800,000338,潍柴动力,SZ,000338.SZ,sz.000338
CSI800,000400,许继电气,SZ,000400.SZ,sz.000400
CSI800,000408,藏格矿业,SZ,000408.SZ,sz.000408
CSI800,000415,渤海租赁,SZ,000415.SZ,sz.000415
CSI800,000423,东阿阿胶,SZ,000423.SZ,sz.000423
CSI800,000425,徐工机械,SZ,000425.SZ,sz.000425
CSI800,000429,粤高速A,SZ,000429.SZ,sz.000429
CSI800,000513,丽珠集团,SZ,000513.SZ,sz.000513
CSI800,000519,中兵红箭,SZ,000519.SZ,sz.000519
CSI800,000528,柳工,SZ,000528.SZ,sz.000528
CSI800,000537,绿发电力,SZ,000537.SZ,sz.000537
CSI800,000538,云南白药,SZ,000538.SZ,sz.000538
CSI800,000539,粤电力A,SZ,000539.SZ,sz.000539
CSI800,000559,万向钱潮,SZ,000559.SZ,sz.000559
CSI800,000568,泸州老窖,SZ,000568.SZ,sz.000568
CSI800,000582,北部湾港,SZ,000582.SZ,sz.000582
CSI800,000591,太阳能,SZ,000591.SZ,sz.000591
CSI800,000596,古井贡酒,SZ,000596.SZ,sz.000596
CSI800,000598,兴蓉环境,SZ,000598.SZ,sz.000598
CSI800,000617,中油资本,SZ,000617.SZ,sz.000617
CSI800,000623,吉林敖东,SZ,000623.SZ,sz.000623
CSI800,000625,长安汽车,SZ,000625.SZ,sz.000625
CSI800,000629,钒钛股份,SZ,000629.SZ,sz.000629
CSI800,000630,铜陵有色,SZ,000630.SZ,sz.000630
CSI800,000651,格力电器,SZ,000651.SZ,sz.000651
CSI800,000657,中钨高新,SZ,000657.SZ,sz.000657
CSI800,000661,长春高新,SZ,000661.SZ,sz.000661
CSI800,000683,博源化工,SZ,000683.SZ,sz.000683
CSI800,000703,恒逸石化,SZ,000703.SZ,sz.000703
CSI800,000708,中信特钢,SZ,000708.SZ,sz.000708
CSI800,000709,河钢股份,SZ,000709.SZ,sz.000709
CSI800,000723,美锦能源,SZ,000723.SZ,sz.000723
CSI800,000725,京东方A,SZ,000725.SZ,sz.000725
CSI800,000728,国元证券,SZ,000728.SZ,sz.000728
CSI800,000729,燕京啤酒,SZ,000729.SZ,sz.000729
CSI800,000733,振华科技,SZ,000733.SZ,sz.000733
CSI800,000737,北方铜业,SZ,000737.SZ,sz.000737
CSI800,000738,航发控制,SZ,000738.SZ,sz.000738
CSI800,000739,普洛药业,SZ,000739.SZ,sz.000739
CSI800,000750,国海证券,SZ,000750.SZ,sz.000750
CSI800,000768,中航西飞,SZ,000768.SZ,sz.000768
CSI800,000776,广发证券,SZ,000776.SZ,sz.000776
CSI800,000783,长江证券,SZ,000783.SZ,sz.000783
CSI800,000785,居然智家,SZ,000785.SZ,sz.000785
CSI800,000786,北新建材,SZ,000786.SZ,sz.000786
CSI800,000792,盐湖股份,SZ,000792.SZ,sz.000792
CSI800,000800,一汽解放,SZ,000800.SZ,sz.000800
CSI800,000807,云铝股份,SZ,000807.SZ,sz.000807
CSI800,000825,太钢不锈,SZ,000825.SZ,sz.000825
CSI800,000830,鲁西化工,SZ,000830.SZ,sz.000830
CSI800,000831,中国稀土,SZ,000831.SZ,sz.000831
CSI800,000858,五粮液,SZ,000858.SZ,sz.000858
CSI800,000878,云南铜业,SZ,000878.SZ,sz.000878
CSI800,000883,湖北能源,SZ,000883.SZ,sz.000883
CSI800,000887,中鼎股份,SZ,000887.SZ,sz.000887
CSI800,000893,亚钾国际,SZ,000893.SZ,sz.000893
CSI800,000895,双汇发展,SZ,000895.SZ,sz.000895
CSI800,000898,鞍钢股份,SZ,000898.SZ,sz.000898
CSI800,000921,海信家电,SZ,000921.SZ,sz.000921
CSI800,000932,华菱钢铁,SZ,000932.SZ,sz.000932
CSI800,000937,冀中能源,SZ,000937.SZ,sz.000937
CSI800,000938,紫光股份,SZ,000938.SZ,sz.000938
CSI800,000951,中国重汽,SZ,000951.SZ,sz.000951
CSI800,000959,首钢股份,SZ,000959.SZ,sz.000959
CSI800,000960,锡业股份,SZ,000960.SZ,sz.000960
CSI800,000963,华东医药,SZ,000963.SZ,sz.000963
CSI800,000967,盈峰环境,SZ,000967.SZ,sz.000967
CSI800,000975,山金国际,SZ,000975.SZ,sz.000975
CSI800,000977,浪潮信息,SZ,000977.SZ,sz.000977
CSI800,000983,山西焦煤,SZ,000983.SZ,sz.000983
CSI800,000987,越秀资本,SZ,000987.SZ,sz.000987
CSI800,000988,华工科技,SZ,000988.SZ,sz.000988
CSI800,000997,新大陆,SZ,000997.SZ,sz.000997
CSI800,000999,华润三九,SZ,000999.SZ,sz.000999
CSI800,001203,大中矿业,SZ,001203.SZ,sz.001203
CSI800,001221,悍高集团,SZ,001221.SZ,sz.001221
CSI800,001280,中国铀业,SZ,001280.SZ,sz.001280
CSI800,001286,陕西能源,SZ,001286.SZ,sz.001286
CSI800,001309,德明利,SZ,001309.SZ,sz.001309
CSI800,001386,马可波罗,SZ,001386.SZ,sz.001386
CSI800,001389,广合科技,SZ,001389.SZ,sz.001389
CSI800,001391,国货航,SZ,001391.SZ,sz.001391
CSI800,001696,宗申动力,SZ,001696.SZ,sz.001696
CSI800,001965,招商公路,SZ,001965.SZ,sz.001965
CSI800,001979,招商蛇口,SZ,001979.SZ,sz.001979
CSI800,002001,新和成,SZ,002001.SZ,sz.002001
CSI800,002007,华兰生物,SZ,002007.SZ,sz.002007
CSI800,002008,大族激光,SZ,002008.SZ,sz.002008
CSI800,002025,航天电器,SZ,002025.SZ,sz.002025
CSI800,002027,分众传媒,SZ,002027.SZ,sz.002027
CSI800,002028,思源电气,SZ,002028.SZ,sz.002028
CSI800,002032,苏泊尔,SZ,002032.SZ,sz.002032
CSI800,002044,美年健康,SZ,002044.SZ,sz.002044
CSI800,002049,紫光国微,SZ,002049.SZ,sz.002049
CSI800,002050,三花智控,SZ,002050.SZ,sz.002050
CSI800,002056,横店东磁,SZ,002056.SZ,sz.002056
CSI800,002064,华峰化学,SZ,002064.SZ,sz.002064
CSI800,002065,东华软件,SZ,002065.SZ,sz.002065
CSI800,002074,国轩高科,SZ,002074.SZ,sz.002074
CSI800,002078,太阳纸业,SZ,002078.SZ,sz.002078
CSI800,002085,万丰奥威,SZ,002085.SZ,sz.002085
CSI800,002120,韵达股份,SZ,002120.SZ,sz.002120
CSI800,002126,银轮股份,SZ,002126.SZ,sz.002126
CSI800,002130,沃尔核材,SZ,002130.SZ,sz.002130
CSI800,002131,利欧股份,SZ,002131.SZ,sz.002131
CSI800,002138,顺络电子,SZ,002138.SZ,sz.002138
CSI800,002142,宁波银行,SZ,002142.SZ,sz.002142
CSI800,002152,广电运通,SZ,002152.SZ,sz.002152
CSI800,002153,石基信息,SZ,002153.SZ,sz.002153
CSI800,002155,湖南黄金,SZ,002155.SZ,sz.002155
CSI800,002157,正邦科技,SZ,002157.SZ,sz.002157
CSI800,002179,中航光电,SZ,002179.SZ,sz.002179
CSI800,002185,华天科技,SZ,002185.SZ,sz.002185
CSI800,002195,岩山科技,SZ,002195.SZ,sz.002195
CSI800,002202,金风科技,SZ,002202.SZ,sz.002202
CSI800,002203,海亮股份,SZ,002203.SZ,sz.002203
CSI800,002223,鱼跃医疗,SZ,002223.SZ,sz.002223
CSI800,002230,科大讯飞,SZ,002230.SZ,sz.002230
CSI800,002236,大华股份,SZ,002236.SZ,sz.002236
CSI800,002241,歌尔股份,SZ,002241.SZ,sz.002241
CSI800,002244,滨江集团,SZ,002244.SZ,sz.002244
CSI800,002252,上海莱士,SZ,002252.SZ,sz.002252
CSI800,002261,拓维信息,SZ,002261.SZ,sz.002261
CSI800,002262,恩华药业,SZ,002262.SZ,sz.002262
CSI800,002265,建设工业,SZ,002265.SZ,sz.002265
CSI800,002266,浙富控股,SZ,002266.SZ,sz.002266
CSI800,002271,东方雨虹,SZ,002271.SZ,sz.002271
CSI800,002273,水晶光电,SZ,002273.SZ,sz.002273
CSI800,002281,光迅科技,SZ,002281.SZ,sz.002281
CSI800,002299,圣农发展,SZ,002299.SZ,sz.002299
CSI800,002304,洋河股份,SZ,002304.SZ,sz.002304
CSI800,002311,海大集团,SZ,002311.SZ,sz.002311
CSI800,002312,川发龙蟒,SZ,002312.SZ,sz.002312
CSI800,002318,久立特材,SZ,002318.SZ,sz.002318
CSI800,002335,科华数据,SZ,002335.SZ,sz.002335
CSI800,002340,格林美,SZ,002340.SZ,sz.002340
CSI800,002352,顺丰控股,SZ,002352.SZ,sz.002352
CSI800,002353,杰瑞股份,SZ,002353.SZ,sz.002353
CSI800,002371,北方华创,SZ,002371.SZ,sz.002371
CSI800,002384,东山精密,SZ,002384.SZ,sz.002384
CSI800,002402,和而泰,SZ,002402.SZ,sz.002402
CSI800,002407,多氟多,SZ,002407.SZ,sz.002407
CSI800,002409,雅克科技,SZ,002409.SZ,sz.002409
CSI800,002410,广联达,SZ,002410.SZ,sz.002410
CSI800,002414,高德红外,SZ,002414.SZ,sz.002414
CSI800,002415,海康威视,SZ,002415.SZ,sz.002415
CSI800,002422,科伦药业,SZ,002422.SZ,sz.002422
CSI800,002423,中粮资本,SZ,002423.SZ,sz.002423
CSI800,002429,兆驰股份,SZ,002429.SZ,sz.002429
CSI800,002430,杭氧股份,SZ,002430.SZ,sz.002430
CSI800,002432,九安医疗,SZ,002432.SZ,sz.002432
CSI800,002436,兴森科技,SZ,002436.SZ,sz.002436
CSI800,002444,巨星科技,SZ,002444.SZ,sz.002444
CSI800,002460,赣锋锂业,SZ,002460.SZ,sz.002460
CSI800,002461,珠江啤酒,SZ,002461.SZ,sz.002461
CSI800,002463,沪电股份,SZ,002463.SZ,sz.002463
CSI800,002465,海格通信,SZ,002465.SZ,sz.002465
CSI800,002466,天齐锂业,SZ,002466.SZ,sz.002466
CSI800,002472,双环传动,SZ,002472.SZ,sz.002472
CSI800,002475,立讯精密,SZ,002475.SZ,sz.002475
CSI800,002487,大金重工,SZ,002487.SZ,sz.002487
CSI800,002493,荣盛石化,SZ,002493.SZ,sz.002493
CSI800,002500,山西证券,SZ,002500.SZ,sz.002500
CSI800,002508,老板电器,SZ,002508.SZ,sz.002508
CSI800,002517,恺英网络,SZ,002517.SZ,sz.002517
CSI800,002532,天山铝业,SZ,002532.SZ,sz.002532
CSI800,002558,巨人网络,SZ,002558.SZ,sz.002558
CSI800,002568,百润股份,SZ,002568.SZ,sz.002568
CSI800,002583,海能达,SZ,002583.SZ,sz.002583
CSI800,002594,比亚迪,SZ,002594.SZ,sz.002594
CSI800,002600,领益智造,SZ,002600.SZ,sz.002600
CSI800,002601,龙佰集团,SZ,002601.SZ,sz.002601
CSI800,002602,世纪华通,SZ,002602.SZ,sz.002602
CSI800,002603,以岭药业,SZ,002603.SZ,sz.002603
CSI800,002608,江苏国信,SZ,002608.SZ,sz.002608
CSI800,002624,完美世界,SZ,002624.SZ,sz.002624
CSI800,002625,光启技术,SZ,002625.SZ,sz.002625
CSI800,002648,卫星化学,SZ,002648.SZ,sz.002648
CSI800,002670,国盛证券,SZ,002670.SZ,sz.002670
CSI800,002673,西部证券,SZ,002673.SZ,sz.002673
CSI800,002683,广东宏大,SZ,002683.SZ,sz.002683
CSI800,002709,天赐材料,SZ,002709.SZ,sz.002709
CSI800,002714,牧原股份,SZ,002714.SZ,sz.002714
CSI800,002736,国信证券,SZ,002736.SZ,sz.002736
CSI800,002738,中矿资源,SZ,002738.SZ,sz.002738
CSI800,002739,儒意电影,SZ,002739.SZ,sz.002739
CSI800,002756,永兴材料,SZ,002756.SZ,sz.002756
CSI800,002773,康弘药业,SZ,002773.SZ,sz.002773
CSI800,002797,第一创业,SZ,002797.SZ,sz.002797
CSI800,002812,恩捷股份,SZ,002812.SZ,sz.002812
CSI800,002821,凯莱英,SZ,002821.SZ,sz.002821
CSI800,002831,裕同科技,SZ,002831.SZ,sz.002831
CSI800,002837,英维克,SZ,002837.SZ,sz.002837
CSI800,002841,视源股份,SZ,002841.SZ,sz.002841
CSI800,002850,科达利,SZ,002850.SZ,sz.002850
CSI800,002851,麦格米特,SZ,002851.SZ,sz.002851
CSI800,002916,深南电路,SZ,002916.SZ,sz.002916
CSI800,002920,德赛西威,SZ,002920.SZ,sz.002920
CSI800,002926,华西证券,SZ,002926.SZ,sz.002926
CSI800,002938,鹏鼎控股,SZ,002938.SZ,sz.002938
CSI800,002939,长城证券,SZ,002939.SZ,sz.002939
CSI800,002945,华林证券,SZ,002945.SZ,sz.002945
CSI800,002966,苏州银行,SZ,002966.SZ,sz.002966
CSI800,002984,森麒麟,SZ,002984.SZ,sz.002984
CSI800,003021,兆威机电,SZ,003021.SZ,sz.003021
CSI800,003022,联泓新科,SZ,003022.SZ,sz.003022
CSI800,003031,中瓷电子,SZ,003031.SZ,sz.003031
CSI800,003035,南网能源,SZ,003035.SZ,sz.003035
CSI800,003816,中国广核,SZ,003816.SZ,sz.003816
CSI800,300001,特锐德,SZ,300001.SZ,sz.300001
CSI800,300002,神州泰岳,SZ,300002.SZ,sz.300002
CSI800,300003,乐普医疗,SZ,300003.SZ,sz.300003
CSI800,300012,华测检测,SZ,300012.SZ,sz.300012
CSI800,300014,亿纬锂能,SZ,300014.SZ,sz.300014
CSI800,300015,爱尔眼科,SZ,300015.SZ,sz.300015
CSI800,300017,网宿科技,SZ,300017.SZ,sz.300017
CSI800,300024,机器人,SZ,300024.SZ,sz.300024
CSI800,300033,同花顺,SZ,300033.SZ,sz.300033
CSI800,300037,新宙邦,SZ,300037.SZ,sz.300037
CSI800,300054,鼎龙股份,SZ,300054.SZ,sz.300054
CSI800,300058,蓝色光标,SZ,300058.SZ,sz.300058
CSI800,300059,东方财富,SZ,300059.SZ,sz.300059
CSI800,300073,当升科技,SZ,300073.SZ,sz.300073
CSI800,300100,双林股份,SZ,300100.SZ,sz.300100
CSI800,300115,长盈精密,SZ,300115.SZ,sz.300115
CSI800,300122,智飞生物,SZ,300122.SZ,sz.300122
CSI800,300124,汇川技术,SZ,300124.SZ,sz.300124
CSI800,300136,信维通信,SZ,300136.SZ,sz.300136
CSI800,300140,节能环境,SZ,300140.SZ,sz.300140
CSI800,300142,沃森生物,SZ,300142.SZ,sz.300142
CSI800,300144,宋城演艺,SZ,300144.SZ,sz.300144
CSI800,300146,汤臣倍健,SZ,300146.SZ,sz.300146
CSI800,300207,欣旺达,SZ,300207.SZ,sz.300207
CSI800,300223,君正股份,SZ,300223.SZ,sz.300223
CSI800,300251,光线传媒,SZ,300251.SZ,sz.300251
CSI800,300274,阳光电源,SZ,300274.SZ,sz.300274
CSI800,300285,国瓷材料,SZ,300285.SZ,sz.300285
CSI800,300308,中际旭创,SZ,300308.SZ,sz.300308
CSI800,300316,晶盛机电,SZ,300316.SZ,sz.300316
CSI800,300339,润和软件,SZ,300339.SZ,sz.300339
CSI800,300346,南大光电,SZ,300346.SZ,sz.300346
CSI800,300373,扬杰科技,SZ,300373.SZ,sz.300373
CSI800,300383,光环新网,SZ,300383.SZ,sz.300383
CSI800,300390,天华新能,SZ,300390.SZ,sz.300390
CSI800,300394,天孚通信,SZ,300394.SZ,sz.300394
CSI800,300395,菲利华,SZ,300395.SZ,sz.300395
CSI800,300408,三环集团,SZ,300408.SZ,sz.300408
CSI800,300413,芒果超媒,SZ,300413.SZ,sz.300413
CSI800,300418,昆仑万维,SZ,300418.SZ,sz.300418
CSI800,300432,富临精工,SZ,300432.SZ,sz.300432
CSI800,300433,蓝思科技,SZ,300433.SZ,sz.300433
CSI800,300442,润泽科技,SZ,300442.SZ,sz.300442
CSI800,300450,先导智能,SZ,300450.SZ,sz.300450
CSI800,300454,深信服,SZ,300454.SZ,sz.300454
CSI800,300458,全志科技,SZ,300458.SZ,sz.300458
CSI800,300474,景嘉微,SZ,300474.SZ,sz.300474
CSI800,300475,香农芯创,SZ,300475.SZ,sz.300475
CSI800,300476,胜宏科技,SZ,300476.SZ,sz.300476
CSI800,300487,蓝晓科技,SZ,300487.SZ,sz.300487
CSI800,300496,中科创达,SZ,300496.SZ,sz.300496
CSI800,300498,温氏股份,SZ,300498.SZ,sz.300498
CSI800,300502,新易盛,SZ,300502.SZ,sz.300502
CSI800,300548,长芯博创,SZ,300548.SZ,sz.300548
CSI800,300558,贝达药业,SZ,300558.SZ,sz.300558
CSI800,300567,精测电子,SZ,300567.SZ,sz.300567
CSI800,300570,太辰光,SZ,300570.SZ,sz.300570
CSI800,300604,长川科技,SZ,300604.SZ,sz.300604
CSI800,300620,光库科技,SZ,300620.SZ,sz.300620
CSI800,300623,捷捷微电,SZ,300623.SZ,sz.300623
CSI800,300627,华测导航,SZ,300627.SZ,sz.300627
CSI800,300628,亿联网络,SZ,300628.SZ,sz.300628
CSI800,300661,圣邦股份,SZ,300661.SZ,sz.300661
CSI800,300666,江丰电子,SZ,300666.SZ,sz.300666
CSI800,300676,华大基因,SZ,300676.SZ,sz.300676
CSI800,300677,英科医疗,SZ,300677.SZ,sz.300677
CSI800,300679,电连技术,SZ,300679.SZ,sz.300679
CSI800,300699,光威复材,SZ,300699.SZ,sz.300699
CSI800,300718,长盛轴承,SZ,300718.SZ,sz.300718
CSI800,300724,捷佳伟创,SZ,300724.SZ,sz.300724
CSI800,300735,光弘科技,SZ,300735.SZ,sz.300735
CSI800,300748,金力永磁,SZ,300748.SZ,sz.300748
CSI800,300750,宁德时代,SZ,300750.SZ,sz.300750
CSI800,300751,迈为股份,SZ,300751.SZ,sz.300751
CSI800,300757,罗博特科,SZ,300757.SZ,sz.300757
CSI800,300759,康龙化成,SZ,300759.SZ,sz.300759
CSI800,300760,迈瑞医疗,SZ,300760.SZ,sz.300760
CSI800,300763,锦浪科技,SZ,300763.SZ,sz.300763
CSI800,300803,指南针,SZ,300803.SZ,sz.300803
CSI800,300832,新产业,SZ,300832.SZ,sz.300832
CSI800,300857,协创数据,SZ,300857.SZ,sz.300857
CSI800,300866,安克创新,SZ,300866.SZ,sz.300866
CSI800,300888,稳健医疗,SZ,300888.SZ,sz.300888
CSI800,300896,爱美客,SZ,300896.SZ,sz.300896
CSI800,300919,中伟新材,SZ,300919.SZ,sz.300919
CSI800,300953,震裕科技,SZ,300953.SZ,sz.300953
CSI800,300957,贝泰妮,SZ,300957.SZ,sz.300957
CSI800,300972,万辰集团,SZ,300972.SZ,sz.300972
CSI800,300999,金龙鱼,SZ,300999.SZ,sz.300999
CSI800,301165,锐捷网络,SZ,301165.SZ,sz.301165
CSI800,301200,大族数控,SZ,301200.SZ,sz.301200
CSI800,301236,软通动力,SZ,301236.SZ,sz.301236
CSI800,301269,华大九天,SZ,301269.SZ,sz.301269
CSI800,301301,川宁生物,SZ,301301.SZ,sz.301301
CSI800,301308,江波龙,SZ,301308.SZ,sz.301308
CSI800,301358,湖南裕能,SZ,301358.SZ,sz.301358
CSI800,301377,鼎泰高科,SZ,301377.SZ,sz.301377
CSI800,301498,乖宝宠物,SZ,301498.SZ,sz.301498
CSI800,301526,国际复材,SZ,301526.SZ,sz.301526
CSI800,301536,星宸科技,SZ,301536.SZ,sz.301536
CSI800,301606,绿联科技,SZ,301606.SZ,sz.301606
CSI800,301611,珂玛科技,SZ,301611.SZ,sz.301611
CSI800,302132,中航成飞,SZ,302132.SZ,sz.302132
